"Region","Station","Date","Daily Rainfall Total (mm)","Mean Temperature (°C)","Maximum Temperature (°C)","Minimum Temperature (°C)","Latitude","Longitude"
"East","Paya Lebar",2022-12-08,0,29.6,33.4,27.9,1.3571,103.9037
"East","Paya Lebar",2022-12-09,0,28.5,34.4,24,1.3571,103.9037
"East","Paya Lebar",2022-12-10,5,26.8,30.6,23.8,1.3571,103.9037
"East","Paya Lebar",2022-12-11,50.8,26.3,32.6,24.3,1.3571,103.9037
"East","Paya Lebar",2022-12-12,0.2,26.9,30.1,24.4,1.3571,103.9037
"East","Paya Lebar",2022-12-13,7.6,26,30.7,24.5,1.3571,103.9037
"East","Paya Lebar",2022-12-14,2,25.5,26.7,24.6,1.3571,103.9037
"East","Paya Lebar",2022-12-15,4.2,25.8,28.6,24.3,1.3571,103.9037
"East","Paya Lebar",2022-12-16,3.6,27.3,33.2,24.3,1.3571,103.9037
"East","Paya Lebar",2022-12-17,15,26.8,32.2,24.9,1.3571,103.9037
"East","Paya Lebar",2022-12-18,5.2,26.7,31.8,24.1,1.3571,103.9037
"East","Paya Lebar",2022-12-19,0.4,26.1,28.5,24.6,1.3571,103.9037
"East","Paya Lebar",2022-12-20,44.8,26.5,32.8,23.1,1.3571,103.9037
"East","Paya Lebar",2022-12-21,0,27.1,32.1,23.5,1.3571,103.9037
"East","Paya Lebar",2022-12-22,0.4,26.5,29.5,24.9,1.3571,103.9037
"East","Paya Lebar",2022-12-23,0.4,26.5,31.2,24.2,1.3571,103.9037
"East","Paya Lebar",2022-12-24,0,27.4,31.3,24.7,1.3571,103.9037
"East","Paya Lebar",2022-12-25,3.6,27.5,32.6,25,1.3571,103.9037
"East","Paya Lebar",2022-12-26,0,27.6,31.3,25.4,1.3571,103.9037
"East","Paya Lebar",2022-12-27,0.2,27.3,31.5,25,1.3571,103.9037
"East","Paya Lebar",2022-12-28,0,27.2,31,25.3,1.3571,103.9037
"East","Paya Lebar",2022-12-29,0.4,26.8,31.4,25.3,1.3571,103.9037
"East","Paya Lebar",2022-12-30,0,27.6,32,25.2,1.3571,103.9037
"East","Paya Lebar",2022-12-31,1.6,27.7,32.1,23.9,1.3571,103.9037
"East","Paya Lebar",2023-01-01,0,27.6,31.3,25.2,1.3571,103.9037
"East","Paya Lebar",2023-01-02,0,26.9,31.6,23.7,1.3571,103.9037
"East","Paya Lebar",2023-01-03,86.2,23.8,27.4,21.8,1.3571,103.9037
"East","Paya Lebar",2023-01-04,40.8,27.6,33.4,24.2,1.3571,103.9037
"East","Paya Lebar",2023-01-05,0,30,34.9,25.6,1.3571,103.9037
"East","Paya Lebar",2023-01-06,44.2,26.9,29.5,23.7,1.3571,103.9037
"East","Paya Lebar",2023-01-07,1,27.9,31.6,24.9,1.3571,103.9037
"East","Paya Lebar",2023-01-08,0,29.7,33.1,27.7,1.3571,103.9037
"East","Paya Lebar",2023-01-09,0,29.4,32.5,27.5,1.3571,103.9037
"East","Paya Lebar",2023-01-10,0,28.8,33.8,25.7,1.3571,103.9037
"East","Paya Lebar",2023-01-11,0,28.8,33.4,26.2,1.3571,103.9037
"East","Paya Lebar",2023-01-13,13,26.6,32.7,24.5,1.3571,103.9037
"East","Paya Lebar",2023-01-14,2.4,26.8,31.9,24.3,1.3571,103.9037
"East","Paya Lebar",2023-01-15,22,27.2,33.1,24.6,1.3571,103.9037
"East","Paya Lebar",2023-01-16,0,27.7,32.2,24.7,1.3571,103.9037
"East","Paya Lebar",2023-01-17,0,28.5,33.4,25.2,1.3571,103.9037
"East","Paya Lebar",2023-01-18,0,28,32.6,25.6,1.3571,103.9037
"East","Paya Lebar",2023-01-19,4.8,26.6,30.3,24.3,1.3571,103.9037
"East","Paya Lebar",2023-01-20,25.4,25.8,29.1,24.4,1.3571,103.9037
"East","Paya Lebar",2023-01-21,1,27.7,32.7,24.5,1.3571,103.9037
"East","Paya Lebar",2023-01-22,27.4,26.3,31.5,24.6,1.3571,103.9037
"East","Paya Lebar",2023-01-23,17.6,25.6,27.7,24.3,1.3571,103.9037
"East","Paya Lebar",2023-01-24,32.8,24,25,23.1,1.3571,103.9037
"East","Paya Lebar",2023-01-25,32.8,23.8,25.1,23,1.3571,103.9037
"East","Paya Lebar",2023-01-26,5.6,24.9,27.7,23,1.3571,103.9037
"East","Paya Lebar",2023-01-27,0,27.2,32,23.2,1.3571,103.9037
"East","Paya Lebar",2023-01-28,8.4,24.5,25.6,23.5,1.3571,103.9037
"East","Paya Lebar",2023-01-29,10.2,24.3,26.1,22.5,1.3571,103.9037
"East","Paya Lebar",2023-01-30,3.4,25.7,29.2,24.2,1.3571,103.9037
"East","Paya Lebar",2023-01-31,2.2,25.2,27,24.5,1.3571,103.9037
"East","Paya Lebar",2023-02-01,0,28,32.5,25.2,1.3571,103.9037
"East","Paya Lebar",2023-02-02,1,27.1,32.3,24.4,1.3571,103.9037
"East","Paya Lebar",2023-02-03,36.8,25,32.1,22.8,1.3571,103.9037
"East","Paya Lebar",2023-02-04,0.2,27.8,32.1,25.2,1.3571,103.9037
"East","Paya Lebar",2023-02-05,0,30.1,34.3,26.4,1.3571,103.9037
"East","Paya Lebar",2023-02-06,0,29,33.3,24.8,1.3571,103.9037
"East","Paya Lebar",2023-02-07,0,29.3,32.7,26.4,1.3571,103.9037
"East","Paya Lebar",2023-02-08,0,30.1,32.9,28.2,1.3571,103.9037
"East","Paya Lebar",2023-02-09,0,29.4,33.3,25.5,1.3571,103.9037
"East","Paya Lebar",2023-02-10,0,29.6,33.1,26.5,1.3571,103.9037
"East","Paya Lebar",2023-02-11,0,29.6,34.6,25.4,1.3571,103.9037
"East","Paya Lebar",2023-02-13,20.8,26.8,32.5,23.8,1.3571,103.9037
"East","Paya Lebar",2023-02-14,34,26.7,33.3,24,1.3571,103.9037
"East","Paya Lebar",2023-02-15,10.6,26.1,29.1,22.3,1.3571,103.9037
"East","Paya Lebar",2023-02-16,0,27.3,32.1,23.1,1.3571,103.9037
"East","Paya Lebar",2023-02-17,0,27.5,32.1,24.3,1.3571,103.9037
"East","Paya Lebar",2023-02-18,0,28.2,33.4,25.3,1.3571,103.9037
"East","Paya Lebar",2023-02-19,0,28.4,33.4,25.3,1.3571,103.9037
"East","Paya Lebar",2023-02-20,2.2,27.2,31.8,25,1.3571,103.9037
"East","Paya Lebar",2023-02-21,0,27.7,32.7,24.7,1.3571,103.9037
"East","Paya Lebar",2023-02-22,0.2,27.7,31.3,25.2,1.3571,103.9037
"East","Paya Lebar",2023-02-23,0,28,32.2,25.3,1.3571,103.9037
"East","Paya Lebar",2023-02-24,0,28.3,32.6,25.7,1.3571,103.9037
"East","Paya Lebar",2023-02-25,0,27.9,32.8,25.2,1.3571,103.9037
"East","Paya Lebar",2023-02-26,5.6,27.7,32.5,24.3,1.3571,103.9037
"East","Paya Lebar",2023-02-27,3,27.1,31.3,24.8,1.3571,103.9037
"East","Paya Lebar",2023-02-28,162,24.9,27.7,22.1,1.3571,103.9037
"East","Paya Lebar",2023-03-01,0.2,27.8,33,25.2,1.3571,103.9037
"East","Paya Lebar",2023-03-02,39.8,26.7,32,23.4,1.3571,103.9037
"East","Paya Lebar",2023-03-03,42.4,24.5,25.6,23.5,1.3571,103.9037
"East","Paya Lebar",2023-03-04,23.4,26.2,29.5,23.6,1.3571,103.9037
"East","Paya Lebar",2023-03-05,0,29.5,35.2,27.1,1.3571,103.9037
"East","Paya Lebar",2023-03-06,18.8,28.7,32,25.4,1.3571,103.9037
"East","Paya Lebar",2023-03-07,17.6,28.6,33.3,25.5,1.3571,103.9037
"East","Paya Lebar",2023-03-08,6.8,26.4,29.4,23.3,1.3571,103.9037
"East","Paya Lebar",2023-03-09,0,29.3,32.3,27.7,1.3571,103.9037
"East","Paya Lebar",2023-03-10,0,28.3,31.2,26.3,1.3571,103.9037
"East","Paya Lebar",2023-03-11,0,29.9,34.4,26.8,1.3571,103.9037
"East","Paya Lebar",2023-03-13,0,27.7,32.3,25,1.3571,103.9037
"East","Paya Lebar",2023-03-14,0,27.1,30.8,24.4,1.3571,103.9037
"East","Paya Lebar",2023-03-15,0,27.4,31.8,23.9,1.3571,103.9037
"East","Paya Lebar",2023-03-16,0,28.2,33.2,24.5,1.3571,103.9037
"East","Paya Lebar",2023-03-17,0,28.4,33.4,25.2,1.3571,103.9037
"East","Paya Lebar",2023-03-18,0,28.2,33.3,25.1,1.3571,103.9037
"East","Paya Lebar",2023-03-19,0,28.5,33.7,25.9,1.3571,103.9037
"East","Paya Lebar",2023-03-20,1.2,28.3,32.6,26,1.3571,103.9037
"East","Paya Lebar",2023-03-21,3.8,27.4,32,23.8,1.3571,103.9037
"East","Paya Lebar",2023-03-22,21.8,27.8,33.1,24.9,1.3571,103.9037
"East","Paya Lebar",2023-03-23,0,28.9,34.6,24.7,1.3571,103.9037
"East","Paya Lebar",2023-03-24,3.8,27.9,33.4,25.3,1.3571,103.9037
"East","Paya Lebar",2023-03-25,9.2,26.3,32.8,23.9,1.3571,103.9037
"East","Paya Lebar",2023-03-26,0,27.2,32.6,23.8,1.3571,103.9037
"East","Paya Lebar",2023-03-27,10.4,25.8,28.8,23.8,1.3571,103.9037
"East","Paya Lebar",2023-03-28,0,28.9,34.7,24.6,1.3571,103.9037
"East","Paya Lebar",2023-03-29,8,28.3,34,24.8,1.3571,103.9037
"East","Paya Lebar",2023-03-30,22.6,28.1,34.6,23,1.3571,103.9037
"East","Paya Lebar",2023-03-31,0,28.4,33.6,24.4,1.3571,103.9037
"East","Paya Lebar",2023-04-01,0,26.9,29.5,25,1.3571,103.9037
"East","Paya Lebar",2023-04-02,11.6,24.8,27.7,23.9,1.3571,103.9037
"East","Paya Lebar",2023-04-03,27,24.2,25.8,22.6,1.3571,103.9037
"East","Paya Lebar",2023-04-04,0,29.4,35.9,25,1.3571,103.9037
"East","Paya Lebar",2023-04-05,113.2,28.2,35.6,24.9,1.3571,103.9037
"East","Paya Lebar",2023-04-06,44.6,27,32.5,23.6,1.3571,103.9037
"East","Paya Lebar",2023-04-07,0,29.3,33.2,26.1,1.3571,103.9037
"East","Paya Lebar",2023-04-08,0,28.6,32.9,25.2,1.3571,103.9037
"East","Paya Lebar",2023-04-09,0,29.3,32.1,27.8,1.3571,103.9037
"East","Paya Lebar",2023-04-10,0,28.8,33.7,25.3,1.3571,103.9037
"East","Paya Lebar",2023-04-11,0,29,33.5,26.3,1.3571,103.9037
"East","Paya Lebar",2023-04-13,42.4,27.9,33.3,23,1.3571,103.9037
"East","Paya Lebar",2023-04-14,1,28.7,34.9,25.3,1.3571,103.9037
"East","Paya Lebar",2023-04-15,0.6,29.1,33.5,25.5,1.3571,103.9037
"East","Paya Lebar",2023-04-16,12.6,27.9,32.4,23.6,1.3571,103.9037
"East","Paya Lebar",2023-04-17,0.8,28.7,34.4,25.7,1.3571,103.9037
"East","Paya Lebar",2023-04-18,1.2,29.6,36,25.4,1.3571,103.9037
"East","Paya Lebar",2023-04-19,0.8,28.8,32.1,25.7,1.3571,103.9037
"East","Paya Lebar",2023-04-20,1,28,32.4,24.5,1.3571,103.9037
"East","Paya Lebar",2023-04-21,1.6,28.3,34,25.1,1.3571,103.9037
"East","Paya Lebar",2023-04-22,0,29.1,34.9,26.5,1.3571,103.9037
"East","Paya Lebar",2023-04-23,0,29.7,33.1,26.8,1.3571,103.9037
"East","Paya Lebar",2023-04-24,0,30.1,35.1,26.7,1.3571,103.9037
"East","Paya Lebar",2023-04-25,1,29,34.5,26.8,1.3571,103.9037
"East","Paya Lebar",2023-04-26,1.6,29.6,35.3,25.9,1.3571,103.9037
"East","Paya Lebar",2023-04-27,0,29.3,34.2,26.8,1.3571,103.9037
"East","Paya Lebar",2023-04-28,0,28.4,33.9,26.4,1.3571,103.9037
"East","Paya Lebar",2023-04-29,9.4,28.3,33.9,25.6,1.3571,103.9037
"East","Paya Lebar",2023-04-30,0.4,28.2,33.2,25.8,1.3571,103.9037
"East","Paya Lebar",2023-05-01,2.6,26.9,32.8,24.8,1.3571,103.9037
"East","Paya Lebar",2023-05-02,9.2,26.2,31.5,24.4,1.3571,103.9037
"East","Paya Lebar",2023-05-03,10.2,25.4,29.3,23.6,1.3571,103.9037
"East","Paya Lebar",2023-05-04,7.2,27.5,30.9,23.6,1.3571,103.9037
"East","Paya Lebar",2023-05-05,44.6,28.4,33.9,25.3,1.3571,103.9037
"East","Paya Lebar",2023-05-06,0,28.9,33.4,24.3,1.3571,103.9037
"East","Paya Lebar",2023-05-07,0,28.8,35.1,26.5,1.3571,103.9037
"East","Paya Lebar",2023-05-08,0.8,29.4,32.6,27.5,1.3571,103.9037
"East","Paya Lebar",2023-05-09,0.4,28.8,31.3,25.3,1.3571,103.9037
"East","Paya Lebar",2023-05-10,0,29.6,33.6,26.6,1.3571,103.9037
"East","Paya Lebar",2023-05-11,36.8,27.8,33.6,23.5,1.3571,103.9037
"East","Paya Lebar",2023-05-13,0,30.7,36.6,26.6,1.3571,103.9037
"East","Paya Lebar",2023-05-14,0,30.1,35,28,1.3571,103.9037
"East","Paya Lebar",2023-05-15,0,29.4,33.9,27,1.3571,103.9037
"East","Paya Lebar",2023-05-16,16.8,27.4,30.3,23,1.3571,103.9037
"East","Paya Lebar",2023-05-17,4.8,27.5,33.5,25.3,1.3571,103.9037
"East","Paya Lebar",2023-05-18,0,29.6,35.2,25.8,1.3571,103.9037
"East","Paya Lebar",2023-05-19,4.4,29.2,33.4,24.7,1.3571,103.9037
"East","Paya Lebar",2023-05-20,0,29.8,32.5,27.8,1.3571,103.9037
"East","Paya Lebar",2023-05-21,6.4,27.2,29.4,23.3,1.3571,103.9037
"East","Paya Lebar",2023-05-22,0,29.4,34.2,25.3,1.3571,103.9037
"East","Paya Lebar",2023-05-23,1.8,29.3,33.8,24.7,1.3571,103.9037
"East","Paya Lebar",2023-05-24,0,30.4,33.7,27.5,1.3571,103.9037
"East","Paya Lebar",2023-05-25,0,30.4,33.1,28.7,1.3571,103.9037
"East","Paya Lebar",2023-05-26,5.2,28.7,31.5,25.6,1.3571,103.9037
"East","Paya Lebar",2023-05-27,0,29.4,33.3,26.8,1.3571,103.9037
"East","Paya Lebar",2023-05-28,0.2,29.7,33.6,26.1,1.3571,103.9037
"East","Paya Lebar",2023-05-29,7.2,30.1,34.1,24.6,1.3571,103.9037
"East","Paya Lebar",2023-05-30,0,29.9,33.9,27.7,1.3571,103.9037
"East","Paya Lebar",2023-05-31,0,30.6,33.9,28.3,1.3571,103.9037
"East","Paya Lebar",2023-06-01,3.8,28.4,34.6,25.5,1.3571,103.9037
"East","Paya Lebar",2023-06-02,0,26.9,32.1,24.2,1.3571,103.9037
"East","Paya Lebar",2023-06-03,0.4,26.2,29.9,23.8,1.3571,103.9037
"East","Paya Lebar",2023-06-04,0,28.7,33.5,25.1,1.3571,103.9037
"East","Paya Lebar",2023-06-05,2.2,29.5,33.8,25.4,1.3571,103.9037
"East","Paya Lebar",2023-06-06,2.6,28.2,31,25.7,1.3571,103.9037
"East","Paya Lebar",2023-06-07,0.8,27.4,30.1,25.4,1.3571,103.9037
"East","Paya Lebar",2023-06-08,0,29.5,33.6,25.6,1.3571,103.9037
"East","Paya Lebar",2023-06-09,44.2,27.3,31.7,23.7,1.3571,103.9037
"East","Paya Lebar",2023-06-10,0,29.8,33.8,27.1,1.3571,103.9037
"East","Paya Lebar",2023-06-11,0,28.5,34.9,25.7,1.3571,103.9037
"East","Paya Lebar",2023-06-13,0,28.8,32.7,25.3,1.3571,103.9037
"East","Paya Lebar",2023-06-14,0.2,28.4,30.6,25.7,1.3571,103.9037
"East","Paya Lebar",2023-06-15,0,29,32.4,25.7,1.3571,103.9037
"East","Paya Lebar",2023-06-16,0,30,33.2,26.3,1.3571,103.9037
"East","Paya Lebar",2023-06-17,0,30.2,34.1,27.7,1.3571,103.9037
"East","Paya Lebar",2023-06-18,14.8,28.1,32.7,22.5,1.3571,103.9037
"East","Paya Lebar",2023-06-19,0,29.2,34.5,25.6,1.3571,103.9037
"East","Paya Lebar",2023-06-20,0,29.7,33.6,26.5,1.3571,103.9037
"East","Paya Lebar",2023-06-21,0,29.9,33.1,26.9,1.3571,103.9037
"East","Paya Lebar",2023-06-22,0,29.9,33.6,26.8,1.3571,103.9037
"East","Paya Lebar",2023-06-23,0,29.3,33.1,27.3,1.3571,103.9037
"East","Paya Lebar",2023-06-24,0,28.7,33,25,1.3571,103.9037
"East","Paya Lebar",2023-06-25,0,29.5,33.7,26.2,1.3571,103.9037
"East","Paya Lebar",2023-06-26,3,28.6,33.1,24.4,1.3571,103.9037
"East","Paya Lebar",2023-06-27,39,28,32.1,23.7,1.3571,103.9037
"East","Paya Lebar",2023-06-28,4.2,28,31.9,24.3,1.3571,103.9037
"East","Paya Lebar",2023-06-29,4.2,29.2,32.7,25.3,1.3571,103.9037
"East","Paya Lebar",2023-06-30,18.2,28.3,30.9,24.4,1.3571,103.9037
"East","Paya Lebar",2023-07-01,0,28.3,32.9,25.7,1.3571,103.9037
"East","Paya Lebar",2023-07-02,0,27.5,32.3,24.3,1.3571,103.9037
"East","Paya Lebar",2023-07-03,0.2,26.5,30.3,24.1,1.3571,103.9037
"East","Paya Lebar",2023-07-04,0,27.8,30.8,25.7,1.3571,103.9037
"East","Paya Lebar",2023-07-05,8.6,28.7,31.3,25.2,1.3571,103.9037
"East","Paya Lebar",2023-07-06,0.4,28.9,31.9,26.3,1.3571,103.9037
"East","Paya Lebar",2023-07-07,0.6,27.6,32.4,25.2,1.3571,103.9037
"East","Paya Lebar",2023-07-08,0,29.4,33.1,26.4,1.3571,103.9037
"East","Paya Lebar",2023-07-09,0,28.2,33.4,24.6,1.3571,103.9037
"East","Paya Lebar",2023-07-10,0,30,33.7,27.7,1.3571,103.9037
"East","Paya Lebar",2023-07-11,1,28,33.7,25.4,1.3571,103.9037
"East","Paya Lebar",2023-07-13,0,29.5,33.1,26.3,1.3571,103.9037
"East","Paya Lebar",2023-07-14,32.8,26.2,28.4,22.6,1.3571,103.9037
"East","Paya Lebar",2023-07-15,0,28.2,32.4,24.6,1.3571,103.9037
"East","Paya Lebar",2023-07-16,0,29.7,33.1,26.5,1.3571,103.9037
"East","Paya Lebar",2023-07-17,5,28.7,31.1,26.2,1.3571,103.9037
"East","Paya Lebar",2023-07-18,14.8,27.6,29.9,24.4,1.3571,103.9037
"East","Paya Lebar",2023-07-19,5.2,27.7,30.1,25.3,1.3571,103.9037
"East","Paya Lebar",2023-07-20,46,26.1,28.2,22.8,1.3571,103.9037
"East","Paya Lebar",2023-07-21,0,28.9,32.6,26.6,1.3571,103.9037
"East","Paya Lebar",2023-07-22,0,29.4,32.3,26.5,1.3571,103.9037
"East","Paya Lebar",2023-07-23,0.6,28.5,31.6,26.3,1.3571,103.9037
"East","Paya Lebar",2023-07-24,0,29.3,33.9,26.2,1.3571,103.9037
"East","Paya Lebar",2023-07-25,0,29.9,33.1,27.6,1.3571,103.9037
"East","Paya Lebar",2023-07-26,0,29.9,33,27.9,1.3571,103.9037
"East","Paya Lebar",2023-07-27,0,29.9,33,28.2,1.3571,103.9037
"East","Paya Lebar",2023-07-28,0,29.8,32.5,28.1,1.3571,103.9037
"East","Paya Lebar",2023-07-29,0,29.8,33,28.2,1.3571,103.9037
"East","Paya Lebar",2023-07-30,1.4,29.3,32.1,25,1.3571,103.9037
"East","Paya Lebar",2023-07-31,0,29.3,32.3,27.5,1.3571,103.9037
"East","Paya Lebar",2023-08-01,0,29.1,34.8,25.7,1.3571,103.9037
"East","Paya Lebar",2023-08-02,0,28,32.6,25.1,1.3571,103.9037
"East","Paya Lebar",2023-08-03,1,27,31,24.7,1.3571,103.9037
"East","Paya Lebar",2023-08-04,2.8,27.6,34.1,25.2,1.3571,103.9037
"East","Paya Lebar",2023-08-05,3.8,30.3,34.1,26.9,1.3571,103.9037
"East","Paya Lebar",2023-08-06,0,29.5,33.1,26.2,1.3571,103.9037
"East","Paya Lebar",2023-08-07,0,28.6,32.6,25.1,1.3571,103.9037
"East","Paya Lebar",2023-08-08,17.4,28.7,31.7,24.8,1.3571,103.9037
"East","Paya Lebar",2023-08-09,6.2,29.3,32.9,26,1.3571,103.9037
"East","Paya Lebar",2023-08-10,0,29.9,34.5,26.7,1.3571,103.9037
"East","Paya Lebar",2023-08-11,0,28.2,31.7,25.4,1.3571,103.9037
"East","Paya Lebar",2023-08-13,0,29,31.8,27.3,1.3571,103.9037
"East","Paya Lebar",2023-08-14,17.8,27.4,33.2,24.4,1.3571,103.9037
"East","Paya Lebar",2023-08-15,0,27.9,32.7,24.9,1.3571,103.9037
"East","Paya Lebar",2023-08-16,0,28.4,32.4,26.4,1.3571,103.9037
"East","Paya Lebar",2023-08-17,10.2,28,32.8,25.4,1.3571,103.9037
"East","Paya Lebar",2023-08-18,6.6,26.9,29.2,25.1,1.3571,103.9037
"East","Paya Lebar",2023-08-19,0.2,27.3,29.9,25.4,1.3571,103.9037
"East","Paya Lebar",2023-08-20,0,28.9,31.8,25.9,1.3571,103.9037
"East","Paya Lebar",2023-08-21,26.2,27,29.8,23.7,1.3571,103.9037
"East","Paya Lebar",2023-08-22,0,28.8,32.9,25.2,1.3571,103.9037
"East","Paya Lebar",2023-08-23,0,29.2,33.1,26.1,1.3571,103.9037
"East","Paya Lebar",2023-08-24,0,29.3,33.1,26.9,1.3571,103.9037
"East","Paya Lebar",2023-08-25,0.4,28.6,32.1,26.6,1.3571,103.9037
"East","Paya Lebar",2023-08-26,1.6,27.8,32,25.8,1.3571,103.9037
"East","Paya Lebar",2023-08-27,0,28.7,32.8,25,1.3571,103.9037
"East","Paya Lebar",2023-08-28,0,28.5,32.6,26.2,1.3571,103.9037
"East","Paya Lebar",2023-08-29,0,28.9,31.5,26.6,1.3571,103.9037
"East","Paya Lebar",2023-08-30,0,28.7,32.5,25.7,1.3571,103.9037
"East","Paya Lebar",2023-08-31,0,29.4,32.5,27.1,1.3571,103.9037
"East","Paya Lebar",2023-09-01,0,27.8,32.9,25,1.3571,103.9037
"East","Paya Lebar",2023-09-02,0,28,32.1,25.6,1.3571,103.9037
"East","Paya Lebar",2023-09-03,0,27.8,32.6,24.5,1.3571,103.9037
"East","Paya Lebar",2023-09-04,0,28.7,34.2,25.1,1.3571,103.9037
"East","Paya Lebar",2023-09-05,0.2,30.2,34,27.1,1.3571,103.9037
"East","Paya Lebar",2023-09-06,0,29.8,33,26.9,1.3571,103.9037
"East","Paya Lebar",2023-09-07,11.6,28.1,33.5,24.2,1.3571,103.9037
"East","Paya Lebar",2023-09-08,0,29.2,33,26.2,1.3571,103.9037
"East","Paya Lebar",2023-09-09,4.8,28.1,31.1,25.9,1.3571,103.9037
"East","Paya Lebar",2023-09-10,0,29.8,35.8,27,1.3571,103.9037
"East","Paya Lebar",2023-09-11,5.4,27.8,32.8,25.1,1.3571,103.9037
"East","Paya Lebar",2023-09-13,4.4,29.2,33.5,26.3,1.3571,103.9037
"East","Paya Lebar",2023-09-14,0,29.2,32.9,25.9,1.3571,103.9037
"East","Paya Lebar",2023-09-15,0,29.4,33.1,26.7,1.3571,103.9037
"East","Paya Lebar",2023-09-16,0,29.4,32.3,27.6,1.3571,103.9037
"East","Paya Lebar",2023-09-17,0.8,29.1,33.1,27.5,1.3571,103.9037
"East","Paya Lebar",2023-09-18,2.4,28.7,32.7,25.4,1.3571,103.9037
"East","Paya Lebar",2023-09-19,24.8,28.8,33.3,25.3,1.3571,103.9037
"East","Paya Lebar",2023-09-20,58.6,27.1,32.8,24.4,1.3571,103.9037
"East","Paya Lebar",2023-09-21,7.2,27.9,33.9,24.9,1.3571,103.9037
"East","Paya Lebar",2023-09-22,32.6,27.1,31.9,23.5,1.3571,103.9037
"East","Paya Lebar",2023-09-23,0,28.1,31.9,25,1.3571,103.9037
"East","Paya Lebar",2023-09-24,18.8,26.6,28.8,23.5,1.3571,103.9037
"East","Paya Lebar",2023-09-25,0,28.2,32.5,24.3,1.3571,103.9037
"East","Paya Lebar",2023-09-26,0,29,32.8,25.8,1.3571,103.9037
"East","Paya Lebar",2023-09-27,0,29.7,33.6,26.5,1.3571,103.9037
"East","Paya Lebar",2023-09-28,0,29.6,33.7,27.2,1.3571,103.9037
"East","Paya Lebar",2023-09-29,1.2,29.1,33.3,26.1,1.3571,103.9037
"East","Paya Lebar",2023-09-30,0.2,28.4,32.4,26.3,1.3571,103.9037
"East","Paya Lebar",2023-10-01,0.4,27.3,31.4,25,1.3571,103.9037
"East","Paya Lebar",2023-10-02,3.4,27.6,32.5,25.4,1.3571,103.9037
"East","Paya Lebar",2023-10-03,0,27.8,31.9,25.4,1.3571,103.9037
"East","Paya Lebar",2023-10-04,8.4,28.3,34.8,25.2,1.3571,103.9037
"East","Paya Lebar",2023-10-05,0,30.5,34.3,28.5,1.3571,103.9037
"East","Paya Lebar",2023-10-06,0,29.8,33.2,27.4,1.3571,103.9037
"East","Paya Lebar",2023-10-07,4,27.9,31.4,25.6,1.3571,103.9037
"East","Paya Lebar",2023-10-08,0,29.7,33,27.8,1.3571,103.9037
"East","Paya Lebar",2023-10-09,1.4,27.1,32.2,25.2,1.3571,103.9037
"East","Paya Lebar",2023-10-10,0,29.5,34.7,26.5,1.3571,103.9037
"East","Paya Lebar",2023-10-11,16.6,27.9,33.5,24.7,1.3571,103.9037
"East","Paya Lebar",2023-10-13,0,30,34.6,26.4,1.3571,103.9037
"East","Paya Lebar",2023-10-14,0,30.3,34.2,26.7,1.3571,103.9037
"East","Paya Lebar",2023-10-15,0,30.1,33.9,26.4,1.3571,103.9037
"East","Paya Lebar",2023-10-16,0,30.5,35,27.6,1.3571,103.9037
"East","Paya Lebar",2023-10-17,0,30.5,34.5,27,1.3571,103.9037
"East","Paya Lebar",2023-10-18,14.6,28,33,24.2,1.3571,103.9037
"East","Paya Lebar",2023-10-19,0,29.3,34.7,25.5,1.3571,103.9037
"East","Paya Lebar",2023-10-20,11.6,28.1,32.6,25.2,1.3571,103.9037
"East","Paya Lebar",2023-10-21,0.4,27.6,33.2,25.3,1.3571,103.9037
"East","Paya Lebar",2023-10-22,0,28.2,34.1,25.1,1.3571,103.9037
"East","Paya Lebar",2023-10-23,2.8,28.1,32.9,25.4,1.3571,103.9037
"East","Paya Lebar",2023-10-24,1.8,28.5,35.1,25.1,1.3571,103.9037
"East","Paya Lebar",2023-10-25,11.6,27.2,32.2,25.3,1.3571,103.9037
"East","Paya Lebar",2023-10-26,0.4,28.7,33.9,24.9,1.3571,103.9037
"East","Paya Lebar",2023-10-27,0,29.4,34.8,25.8,1.3571,103.9037
"East","Paya Lebar",2023-10-28,40.4,26.9,29,23,1.3571,103.9037
"East","Paya Lebar",2023-10-29,0.6,28.8,34.1,25.1,1.3571,103.9037
"East","Paya Lebar",2023-10-30,6.2,28.6,34.6,24.8,1.3571,103.9037
"East","Paya Lebar",2023-10-31,0,28.6,34.8,25.3,1.3571,103.9037
"East","Paya Lebar",2023-11-01,0,26.2,30.6,24.7,1.3571,103.9037
"East","Paya Lebar",2023-11-02,0.4,27.9,32.6,25.6,1.3571,103.9037
"East","Paya Lebar",2023-11-03,0,27.9,32.1,25.4,1.3571,103.9037
"East","Paya Lebar",2023-11-04,0,29.1,35,25.1,1.3571,103.9037
"East","Paya Lebar",2023-11-05,0,30.3,35,28.2,1.3571,103.9037
"East","Paya Lebar",2023-11-06,0,29.8,33,26.6,1.3571,103.9037
"East","Paya Lebar",2023-11-07,6.2,26,27.5,24.8,1.3571,103.9037
"East","Paya Lebar",2023-11-08,0.8,29.3,32.9,26.1,1.3571,103.9037
"East","Paya Lebar",2023-11-09,0,28.1,32.4,25.2,1.3571,103.9037
"East","Paya Lebar",2023-11-10,0,29.4,33.9,26.5,1.3571,103.9037
